957;Катав-Ивановск,Катава-Ивановска,Катаву-Ивановску,Катав-Ивановска,Катавом-Ивановском,Катаве-Ивановске;Катав-Ивановск
958;Катайга,Катайги,Катайге,Катайгу,Катайгой,Катайге;Катайга
959;Катайск,Катайска,Катайску,Катайск,Катайском,Катайске;Катайск
960;Катангли,Катангли,Катангли,Катангли,Катангли,Катангли;Катангли
961;Катунки,Катунки,Катунки,Катунки,Катунки,Катунки;Катунки
962;Качканар,Качканара,Качканару,Качканар,Качканаром,Качканаре;Качканар
963;Качуг,Качуга,Качугу,Качуг,Качугом,Качуге;Качуг
964;Кашары,Кашаров,Кашарам,Кашары,Кашарами,Кашарах;Кашары
965;Кашин,Кашина,Кашину,Кашин,Кашином,Кашине;Кашин
966;Кашира,Каширы,Кашире,Каширу,Каширой,Кашире;Кашира
967;Квиток,Квитка,Квитку,Квиток,Квитком,Квитке;Квиток
968;Кедровка,Кедровки,Кедровке,Кедровку,Кедровкой,Кедровке;Кедровка
969;Кежма,Кежмы,Кежме,Кежму,Кежмой,Кежме;Кежма
970;Кез,Кеза,Кезу,Кез,Кезом,Кезе;Кез
971;Кемерово,Кемерова,Кемерово,Кемерово,Кемерово,Кемерове;Кемерово
972;Кемля,Кемли,Кемле,Кемлю,Кемлей,Кемле;Кемля
973;Кемь,Кеми,Кеми,Кемь,Кемью,Кеми;Кемь
974;Кенисберг,Кенисберга,Кенисбергу,Кенисберг,Кенисбергом,Кенисберге;Кенисберг
975;Керва,Кервы,Керве,Керву,Кервой,Керве;Керва
976;Керженец,Керженца,Керженцу,Керженец,Керженцем,Керженце;Керженец
977;Керчевский,Керчевского,Керчевскому,Керчевский,Керчевским,Керчевском;Керчевский
978;Кесова Гора,Кесовой Горы,Кесовой Горе,Кесову Гору,Кесовой Горой,Кесовой Горе;Кесова Гора
979;Кестеньга,Кестеньги,Кестеньге,Кестеньгу,Кестеньгой,Кестеньге;Кестеньга
980;Кетово,Кетова,Кетову,Кетово,Кетовом,Кетове;Кетово
981;Кижинга,Кижинги,Кижинге,Кижингу,Кижингой,Кижинге;Кижинга
982;Кизел,Кизела,Кизелу,Кизел,Кизелом,Кизеле;Кизел
983;Кизилюрт,Кизилюрта,Кизилюрту,Кизилюрта,Кизилюртом,Кизилюрте;Кизилюрт
984;Кизляр,Кизляра,Кизляру,Кизляр,Кизляром,Кизляре;Кизляр
985;Кизнер,Кизнера,Кизнеру,Кизнер,Кизнером,Кизнере;Кизнер
986;Кикерино,Кикерина,Кикериному,Кикерино,Кикериным,Кикерином;Кикерино
987;Кикнур,Кикнура,Кикнуру,Кикнур,Кикнуром,Кикнуре;Кикнур
988;Килемары,Килемар,Килемарам,Килемары,Килемарами,Килемарах;Килемары
